Datetime,Open,High,Low,Close,Adj Close,Volume
2022-08-22 09:30:00-04:00,6.079999923706055,6.179999828338623,5.940000057220459,5.945000171661377,5.945000171661377,269855
2022-08-22 09:35:00-04:00,5.940000057220459,6.090000152587891,5.90500020980835,6.090000152587891,6.090000152587891,214986
2022-08-22 09:40:00-04:00,6.073800086975098,6.329999923706055,6.073800086975098,6.190000057220459,6.190000057220459,137203
2022-08-22 09:45:00-04:00,6.1875,6.190000057220459,6.050000190734863,6.059500217437744,6.059500217437744,110539
2022-08-22 09:50:00-04:00,6.050000190734863,6.070000171661377,6.0,6.059999942779541,6.059999942779541,84933
2022-08-22 09:55:00-04:00,6.09499979019165,6.105000019073486,6.025000095367432,6.039999961853027,6.039999961853027,100260
2022-08-22 10:00:00-04:00,6.010000228881836,6.03000020980835,5.980000019073486,5.980000019073486,5.980000019073486,59668
2022-08-22 10:05:00-04:00,5.980000019073486,6.019999980926514,5.96999979019165,6.010000228881836,6.010000228881836,209099
2022-08-22 10:10:00-04:00,6.014999866485596,6.039999961853027,5.96999979019165,5.974999904632568,5.974999904632568,165614
2022-08-22 10:15:00-04:00,5.980000019073486,6.0,5.925000190734863,5.929999828338623,5.929999828338623,153912
2022-08-22 10:20:00-04:00,5.925000190734863,5.929900169372559,5.849999904632568,5.855000019073486,5.855000019073486,120403
2022-08-22 10:25:00-04:00,5.820000171661377,5.880000114440918,5.820000171661377,5.855000019073486,5.855000019073486,162930
2022-08-22 10:30:00-04:00,5.849999904632568,5.860000133514404,5.815000057220459,5.860000133514404,5.860000133514404,98210
2022-08-22 10:35:00-04:00,5.855000019073486,5.940000057220459,5.8520002365112305,5.914999961853027,5.914999961853027,86561
2022-08-22 10:40:00-04:00,5.909999847412109,5.978799819946289,5.890600204467773,5.965000152587891,5.965000152587891,48407
2022-08-22 10:45:00-04:00,5.965000152587891,5.980000019073486,5.940100193023682,5.96999979019165,5.96999979019165,116442
2022-08-22 10:50:00-04:00,5.96999979019165,6.0,5.925000190734863,5.925000190734863,5.925000190734863,51500
2022-08-22 10:55:00-04:00,5.929200172424316,5.939000129699707,5.880000114440918,5.885000228881836,5.885000228881836,31835
2022-08-22 11:00:00-04:00,5.885000228881836,5.909999847412109,5.880000114440918,5.90500020980835,5.90500020980835,163464
2022-08-22 11:05:00-04:00,5.90500020980835,5.940000057220459,5.869999885559082,5.894999980926514,5.894999980926514,451940
2022-08-22 11:10:00-04:00,5.894999980926514,5.940000057220459,5.894999980926514,5.914999961853027,5.914999961853027,57703
2022-08-22 11:15:00-04:00,5.914999961853027,5.954999923706055,5.909999847412109,5.954999923706055,5.954999923706055,71428
2022-08-22 11:20:00-04:00,5.949999809265137,5.954999923706055,5.925000190734863,5.940000057220459,5.940000057220459,26619
2022-08-22 11:25:00-04:00,5.945000171661377,5.954999923706055,5.920000076293945,5.929999828338623,5.929999828338623,17391
2022-08-22 11:30:00-04:00,5.927999973297119,5.954999923706055,5.90500020980835,5.945000171661377,5.945000171661377,48041
2022-08-22 11:35:00-04:00,5.945000171661377,5.949999809265137,5.9079999923706055,5.909900188446045,5.909900188446045,34814
2022-08-22 11:40:00-04:00,5.90500020980835,5.91510009765625,5.90500020980835,5.909999847412109,5.909999847412109,13317
2022-08-22 11:45:00-04:00,5.909999847412109,5.918700218200684,5.889999866485596,5.894999980926514,5.894999980926514,141156
2022-08-22 11:50:00-04:00,5.894999980926514,5.894999980926514,5.849999904632568,5.878699779510498,5.878699779510498,77743
2022-08-22 11:55:00-04:00,5.875,5.886600017547607,5.869999885559082,5.875,5.875,16959
2022-08-22 12:00:00-04:00,5.860899925231934,5.864999771118164,5.849999904632568,5.855000019073486,5.855000019073486,35479
2022-08-22 12:05:00-04:00,5.855000019073486,5.859099864959717,5.78000020980835,5.784999847412109,5.784999847412109,61469
2022-08-22 12:10:00-04:00,5.78000020980835,5.789899826049805,5.750100135803223,5.775000095367432,5.775000095367432,145730
2022-08-22 12:15:00-04:00,5.775000095367432,5.784999847412109,5.769999980926514,5.779900074005127,5.779900074005127,42210
2022-08-22 12:20:00-04:00,5.7779998779296875,5.800000190734863,5.776199817657471,5.784999847412109,5.784999847412109,19872
2022-08-22 12:25:00-04:00,5.784999847412109,5.809299945831299,5.78000020980835,5.795000076293945,5.795000076293945,35885
2022-08-22 12:30:00-04:00,5.795000076293945,5.795599937438965,5.760000228881836,5.764999866485596,5.764999866485596,21631
2022-08-22 12:35:00-04:00,5.764999866485596,5.829899787902832,5.764999866485596,5.829899787902832,5.829899787902832,46598
2022-08-22 12:40:00-04:00,5.809999942779541,5.809999942779541,5.784999847412109,5.784999847412109,5.784999847412109,24235
2022-08-22 12:45:00-04:00,5.784999847412109,5.800000190734863,5.784999847412109,5.795000076293945,5.795000076293945,12826
2022-08-22 12:50:00-04:00,5.800000190734863,5.802299976348877,5.784999847412109,5.795000076293945,5.795000076293945,34650
2022-08-22 12:55:00-04:00,5.798799991607666,5.809999942779541,5.795000076293945,5.809000015258789,5.809000015258789,11773
2022-08-22 13:00:00-04:00,5.809999942779541,5.820000171661377,5.783400058746338,5.784999847412109,5.784999847412109,34519
2022-08-22 13:05:00-04:00,5.784999847412109,5.789999961853027,5.769999980926514,5.78000020980835,5.78000020980835,38796
2022-08-22 13:10:00-04:00,5.789999961853027,5.800000190734863,5.78000020980835,5.784999847412109,5.784999847412109,34244
