Datetime,Open,High,Low,Close,Adj Close,Volume
2022-09-07 09:30:00-04:00,5.425000190734863,5.619999885559082,5.349999904632568,5.619999885559082,5.619999885559082,136958
2022-09-07 09:35:00-04:00,5.619999885559082,5.679999828338623,5.579999923706055,5.650000095367432,5.650000095367432,160933
2022-09-07 09:40:00-04:00,5.710000038146973,5.710000038146973,5.625,5.65500020980835,5.65500020980835,72786
2022-09-07 09:45:00-04:00,5.650000095367432,5.679999828338623,5.635000228881836,5.639999866485596,5.639999866485596,44935
2022-09-07 09:50:00-04:00,5.639999866485596,5.639999866485596,5.501200199127197,5.539999961853027,5.539999961853027,50581
2022-09-07 09:55:00-04:00,5.539999961853027,5.579999923706055,5.510000228881836,5.514999866485596,5.514999866485596,41856
2022-09-07 10:00:00-04:00,5.519999980926514,5.519999980926514,5.409999847412109,5.460000038146973,5.460000038146973,74435
2022-09-07 10:05:00-04:00,5.460000038146973,5.510000228881836,5.449999809265137,5.480000019073486,5.480000019073486,92528
2022-09-07 10:10:00-04:00,5.489999771118164,5.5,5.460000038146973,5.5,5.5,49243
2022-09-07 10:15:00-04:00,5.460100173950195,5.550000190734863,5.460100173950195,5.550000190734863,5.550000190734863,57656
2022-09-07 10:20:00-04:00,5.550000190734863,5.550000190734863,5.488399982452393,5.505000114440918,5.505000114440918,46780
2022-09-07 10:25:00-04:00,5.5,5.59499979019165,5.491300106048584,5.579999923706055,5.579999923706055,55836
2022-09-07 10:30:00-04:00,5.590000152587891,5.619999885559082,5.550000190734863,5.550000190734863,5.550000190734863,50161
2022-09-07 10:35:00-04:00,5.559999942779541,5.574999809265137,5.519999980926514,5.541600227355957,5.541600227355957,46513
2022-09-07 10:40:00-04:00,5.539999961853027,5.550000190734863,5.510000228881836,5.519999980926514,5.519999980926514,31066
2022-09-07 10:45:00-04:00,5.514999866485596,5.53000020980835,5.505000114440918,5.510000228881836,5.510000228881836,31897
2022-09-07 10:50:00-04:00,5.519999980926514,5.545000076293945,5.494999885559082,5.545000076293945,5.545000076293945,27134
2022-09-07 10:55:00-04:00,5.539999961853027,5.579999923706055,5.539999961853027,5.565000057220459,5.565000057220459,31307
2022-09-07 11:00:00-04:00,5.561500072479248,5.630000114440918,5.539999961853027,5.625,5.625,37619
2022-09-07 11:05:00-04:00,5.629899978637695,5.65500020980835,5.605000019073486,5.644999980926514,5.644999980926514,58085
2022-09-07 11:10:00-04:00,5.644999980926514,5.690000057220459,5.630000114440918,5.659999847412109,5.659999847412109,63916
2022-09-07 11:15:00-04:00,5.659999847412109,5.670000076293945,5.639999866485596,5.670000076293945,5.670000076293945,40956
2022-09-07 11:20:00-04:00,5.679999828338623,5.699999809265137,5.650000095367432,5.659999847412109,5.659999847412109,52291
2022-09-07 11:25:00-04:00,5.660099983215332,5.664999961853027,5.610000133514404,5.610000133514404,5.610000133514404,28499
2022-09-07 11:30:00-04:00,5.605000019073486,5.635000228881836,5.605000019073486,5.605000019073486,5.605000019073486,27521
2022-09-07 11:35:00-04:00,5.605000019073486,5.639999866485596,5.590000152587891,5.625,5.625,112246
2022-09-07 11:40:00-04:00,5.619999885559082,5.650000095367432,5.610000133514404,5.610000133514404,5.610000133514404,29344
2022-09-07 11:45:00-04:00,5.619999885559082,5.675000190734863,5.619999885559082,5.650000095367432,5.650000095367432,36630
2022-09-07 11:50:00-04:00,5.650000095367432,5.690000057220459,5.639999866485596,5.670000076293945,5.670000076293945,46571
2022-09-07 11:55:00-04:00,5.664999961853027,5.670000076293945,5.639999866485596,5.644999980926514,5.644999980926514,23373
2022-09-07 12:00:00-04:00,5.650000095367432,5.650000095367432,5.619999885559082,5.630000114440918,5.630000114440918,27135
2022-09-07 12:05:00-04:00,5.630000114440918,5.639999866485596,5.620100021362305,5.635000228881836,5.635000228881836,9343
2022-09-07 12:10:00-04:00,5.639999866485596,5.644999980926514,5.630000114440918,5.639999866485596,5.639999866485596,11173
2022-09-07 12:15:00-04:00,5.635000228881836,5.639999866485596,5.610000133514404,5.614999771118164,5.614999771118164,13464
2022-09-07 12:20:00-04:00,5.614999771118164,5.630000114440918,5.614999771118164,5.625,5.625,12845
2022-09-07 12:25:00-04:00,5.625,5.647500038146973,5.625,5.644999980926514,5.644999980926514,16536
